127.0.0.1 - - [20/Apr/2023:16:21:44 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:21:45 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 4124
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:21:46 +0900] "GET /jsp02/include/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:21:46 +0900] "GET /jsp02/include/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:21:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:12 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:12 +0900] "GET /jsp02/hyehwaStyle/index2_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:12 +0900] "GET /jsp02/food/steak3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:12 +0900] "GET /jsp02/food/china2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:12 +0900] "GET /jsp02/food/sake.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:12 +0900] "GET /jsp02/food/rice2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:13 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:15 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 4780
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:24:20 +0900] "GET /jsp02/hyehwaPC/arirang.jsp HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:09 +0900] "GET /jsp02/hyehwamobile/Index.jsp HTTP/1.1" 200 2210
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:13 +0900] "GET /jsp02/hyehwamobile/world.jsp HTTP/1.1" 200 1166
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:13 +0900] "GET /jsp02/food/steak.jpg HTTP/1.1" 200 84198
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:14 +0900] "GET /jsp02/hyehwamobile/italian.jsp HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:15 +0900] "GET /jsp02/hyehwamobile/pizza.jsp HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:15 +0900] "GET /jsp02/hyehwamobile/world.jsp HTTP/1.1" 200 1166
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:18 +0900] "GET /jsp02/hyehwamobile/korea.jsp HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:19 +0900] "GET /jsp02/hyehwamobile/meat.jsp HTTP/1.1" 200 1475
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:20 +0900] "GET /jsp02/hyehwamobile/seoul.jsp HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:21 +0900] "GET /jsp02/hyehwamobile/gop.jsp HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:21 +0900] "GET /jsp02/hyehwamobile/pork.jsp HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:22 +0900] "GET /jsp02/hyehwamobile/bakjae.jsp HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:22 +0900] "GET /jsp02/hyehwamobile/yetnal.jsp HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:23 +0900] "GET /jsp02/hyehwamobile/korea.jsp HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:24 +0900] "GET /jsp02/hyehwamobile/soup.jsp HTTP/1.1" 200 1304
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:25 +0900] "GET /jsp02/hyehwamobile/memil.jsp HTTP/1.1" 200 2502
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:25 +0900] "GET /jsp02/korea/memil.jpg HTTP/1.1" 200 185297
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:26 +0900] "GET /jsp02/hyehwamobile/soup.jsp HTTP/1.1" 200 1304
0:0:0:0:0:0:0:1 - - [20/Apr/2023:16:26:28 +0900] "GET /jsp02/hyehwamobile/umiok.jsp HTTP/1.1" 200 1974
