127.0.0.1 - - [19/Apr/2023:15:27:56 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:37:18 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3829
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:38:22 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3892
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:38:25 +0900] "GET /jsp02/guestbook/write.jsp HTTP/1.1" 200 1766
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:38:29 +0900] "GET /jsp02/guestbook_servlet/list.do HTTP/1.1" 200 2384
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:38:35 +0900] "GET /jsp02/guestbook/write.jsp HTTP/1.1" 200 1766
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:38:44 +0900] "POST /jsp02/guestbook_servlet/insert.do HTTP/1.1" 500 4622
0:0:0:0:0:0:0:1 - - [19/Apr/2023:16:39:11 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3782
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:00:20 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3293
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:00:43 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:00:45 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:00:48 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:01:01 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:03:26 +0900] "POST /jsp02/hyehwa_servlet/list.do HTTP/1.1" 404 821
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:03:45 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:03:46 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:03:59 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3293
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:07:17 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3432
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:08:10 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:08:12 +0900] "GET /jsp02/hyehwaPC/meat.jsp HTTP/1.1" 200 6253
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:08:12 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:08:15 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3293
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:08:19 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:17:44 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 3545
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:18:03 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 3545
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:19:47 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 3527
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:27:46 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 4099
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:28:18 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 4099
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:28:36 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 4177
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:28:46 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 4099
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:28:53 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:28:55 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:28:57 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:35:04 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:35:07 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:35:09 +0900] "GET /jsp02/hyehwaPC/samchung.jsp HTTP/1.1" 200 3293
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:35:18 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:36:01 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:36:03 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:36:05 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:39:06 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:39:07 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:39:10 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 3924
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:41:46 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:41:59 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:42:36 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 3906
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:43:31 +0900] "GET /jsp02/hyehwaPC/dodam.jsp HTTP/1.1" 200 4103
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:43:37 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:43:40 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:43:41 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 3911
0:0:0:0:0:0:0:1 - - [19/Apr/2023:17:51:02 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 4780
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:02:15 +0900] "GET /jsp02/hyehwaPC/Index2.jsp HTTP/1.1" 200 8660
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:02:16 +0900] "GET /jsp02/hyehwaPC/rice.jsp HTTP/1.1" 200 6534
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:02:37 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:04:56 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 3976
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:05:24 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 3976
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:10:52 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:11:21 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:11:36 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 3487
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:11:51 +0900] "GET /jsp02/hyehwaPC/chosun.jsp HTTP/1.1" 200 4780
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:14:54 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 3487
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:17:39 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 4904
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:17:42 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 4904
0:0:0:0:0:0:0:1 - - [19/Apr/2023:18:20:45 +0900] "GET /jsp02/hyehwaPC/ogane.jsp HTTP/1.1" 200 4121
